Campaign,Labels,Budget,Budget type,Campaign Type,Networks,Languages,Bid Strategy Type,Bid Strategy Name,Target CPA,Desktop Bid Modifier,Mobile Bid Modifier,Tablet Bid Modifier,TV Screen Bid Modifier,Start Date,End Date,Ad Schedule,Ad rotation,Targeting method,Exclusion method,Flexible Reach,Ad Group,Max CPC,Max CPM,Max CPV,Percent CPC,Target CPM,Target ROAS,Top Content Bid Modifier,Display Network Custom Bid Type,Targeting expansion,Ad Group Type,Audience targeting,Audience grouped,Tracking template,Final URL suffix,Custom parameters,ID,Location,Reach,Feed,Radius,Unit,Bid Modifier,Criterion Type,Keyword,First page bid,Top of page bid,First position bid,Quality score,Landing page experience,Expected CTR,Ad relevance,Final URL,Final mobile URL,Ad type,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Link Text,Description Line 1,Description Line 2,Upgraded extension,Header,Snippet Values,Callout text,Phone Number,Country of Phone,Conversion Action,Campaign Status,Ad Group Status,Status,Approval Status,Comment
AP | Tree Surgery Template,,15,Daily,Search,Google search,en,Maximize conversions,,0,-10,20,10,,[],[],(Monday[08:00-22:00]);(Tuesday[08:00-22:00]);(Wednesday[08:00-22:00]);(Thursday[08:00-22:00]);(Friday[08:00-22:00]);(Saturday[08:00-22:00]);(Sunday[08:00-22:00]),Optimize for clicks,Location of presence,Location of presence,Audiences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045411,"LD1, Wales, United Kingdom",17000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045354,"CF11, Wales, United Kingdom",103000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180846,"LL73, Wales, United Kingdom",0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356,India,476000000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688,Serbia,5300000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045414,"HR5, United Kingdom",8000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045412,"LD2, Wales, United Kingdom",7000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045368,"CF46, Wales, United Kingdom",19000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320,Guatemala,7900000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2854,Burkina Faso,1180000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430,Liberia,334000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180812,"LL21, Wales, United Kingdom",9000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474,Martinique,439000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188,Costa Rica,4090000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440,Lithuania,2550000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073566,"SY18, Wales, United Kingdom",6000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620,Portugal,9000000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426,Lesotho,263000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,Paraguay,4630000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180848,"LL75, Wales, United Kingdom",2000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724,Spain,41400000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710,South Africa,21300000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578,Norway,4150000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798,Tuvalu,3000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262,Djibouti,167000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120,Cameroon,3130000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073568,"SY15, Wales, United Kingdom",7000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276,Germany,69100000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045264,"SA61, Wales, United Kingdom",14000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752,Sweden,8990000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,Romania,12200000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2860,Uzbekistan,12200000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372,Ireland,4650000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180837,"LL60, Wales, United Kingdom",5000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180815,"LL27, Wales, United Kingdom",0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152,Chile,16700000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348,Hungary,7290000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180813,"LL25, Wales, United Kingdom",0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9046487,"CH60, England, United Kingdom",17000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045433,"TF13, England, United Kingdom",6000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586,Pakistan,42100000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598,Papua New Guinea,572000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9046490,"CH63, England, United Kingdom",52000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438,Liechtenstein,48000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045243,"LL19, Wales, United Kingdom",31000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180836,"LL59, Wales, United Kingdom",8000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304,Greenland,37000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032,Argentina,39700000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9041101,"Somerset, England, United Kingdom",1260000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045265,"SA67, Wales, United Kingdom",17000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748,Eswatini,282000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045400,"SA34, Wales, United Kingdom",7000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226,Equatorial Guinea,124000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562,Niger,485000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045266,"SA72, Wales, United Kingdom",14000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2780,Trinidad and Tobago,1030000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180840,"LL63, Wales, United Kingdom",1000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254,French Guiana,175000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,American Samoa,23000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045394,"SA1, Wales, United Kingdom",130000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662,Saint Lucia,140000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Italy,46600000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499,Montenegro,534000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558,Nicaragua,2970000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045393,"SA6, Wales, United Kingdom",69000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418,Laos,2540000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180839,"LL62, Wales, United Kingdom",2000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340,Honduras,3920000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045389,"SA20, Wales, United Kingdom",4000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045650,"NP44, Wales, United Kingdom",81000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072,Botswana,635000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,Bulgaria,4790000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181015,"SA63, Wales, United Kingdom",1000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181019,"SA7, Wales, United Kingdom",28000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052,Barbados,265000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9046480,"LL14, Wales, United Kingdom",52000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180819,"LL36, Wales, United Kingdom",5000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181006,"SA38, Wales, United Kingdom",5000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180830,"LL49, Wales, United Kingdom",9000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112,Belarus,5050000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702,Singapore,10600000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9041113,"Herefordshire, England, United Kingdom",224000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181009,"SA41, Wales, United Kingdom",3000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180843,"LL68, Wales, United Kingdom",8000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9046486,"CH6, Wales, United Kingdom",36000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
